Full Name,Normalized Score
Juan Nieto,0.04
Roland Siegwart,0.04
Cesar Cadena,0.04
Martin Ester,0.0625
Hans-Peter Kriegel,0.0625
J ¨org Sander,0.0625
Xiaowei Xu,0.0625
Robin Sibson,1.0
Yaohua Wang,0.02040816326530612
Yaobin Zhang,0.02040816326530612
Fangyi Zhang,0.02040816326530612
Senzhang Wang,0.02040816326530612
Ming Lin,0.02040816326530612
YuQi Zhang,0.02040816326530612
Xiuyu Sun,0.02040816326530612
Lei Yang,0.027777777777777776
Xiaohang Zhan,0.027777777777777776
Dapeng Chen,0.027777777777777776
Junjie Yan,0.027777777777777776
Chen Change Loy,0.027777777777777776
Dahua Lin,0.027777777777777776
Enrique Amigó,0.0625
Julio Gonzalo,0.0625
Javier Artiles,0.0625
Felisa Verdejo,0.0625
Jianyuan Guo,0.02040816326530612
Kai Han,0.02040816326530612
Yunhe Wang,0.02040816326530612
Han Wu,0.02040816326530612
Xinghao Chen,0.02040816326530612
Chunjing Xu,0.02040816326530612
Chang Xu,0.02040816326530612
Charles Ruizhongtai Qi,0.0625
Li Yi,0.0625
Hao Su,0.0625
Leonidas J Guibas,0.0625
Xuyang Bai,0.02040816326530612
Zeyu Hu,0.02040816326530612
Xinge Zhu,0.02040816326530612
Qingqiu Huang,0.02040816326530612
Yilun Chen,0.02040816326530612
Hongbo Fu,0.02040816326530612
Chiew-Lan Tai,0.02040816326530612
Holger Caesar,0.01
Varun Bankiti,0.01
Alex H Lang,0.01
Sourabh Vora,0.01
Venice Erin Liong,0.01
Qiang Xu,0.01
Anush Krishnan,0.01
Yu Pan,0.01
Giancarlo Baldan,0.01
Oscar Beijbom,0.01
Nicolas Carion,0.027777777777777776
Francisco Massa,0.027777777777777776
Gabriel Synnaeve,0.027777777777777776
Nicolas Usunier,0.027777777777777776
Alexander Kirillov,0.027777777777777776
Sergey Zagoruyko,0.027777777777777776
Ding Jia,0.012345679012345678
Yuhui Yuan,0.012345679012345678
Haodi He,0.012345679012345678
Xiaopei Wu,0.012345679012345678
Haojun Yu,0.012345679012345678
Weihong Lin,0.012345679012345678
Lei Sun,0.012345679012345678
Chao Zhang,0.012345679012345678
Han Hu,0.012345679012345678
Tero Karras,0.1111111111111111
Samuli Laine,0.1111111111111111
Timo Aila,0.1111111111111111
Alec Radford,0.01
Jong Wook Kim,0.01
Chris Hallacy,0.01
Aditya Ramesh,0.01
Gabriel Goh,0.01
Sandhini Agarwal,0.01
Girish Sastry,0.01
Amanda Askell,0.01
Pamela Mishkin,0.01
Jack Clark,0.01
Yujun Shen,0.0625
Jinjin Gu,0.0625
Xiaoou Tang,0.0625
Bolei Zhou,0.0625
Xinhui Song,0.02040816326530612
Chen Liu,0.02040816326530612
Youyi Zheng,0.02040816326530612
Zunlei Feng,0.02040816326530612
Lincheng Li,0.02040816326530612
Kun Zhou,0.02040816326530612
Xin Yu,0.02040816326530612
Tianyi Wei,0.015625
Dongdong Chen,0.015625
Wenbo Zhou,0.015625
Jing Liao,0.015625
Zhen-tao Tan,0.015625
Lu Yuan,0.015625
Weiming Zhang,0.015625
Nenghai Yu,0.015625
Author1,0.25
Author2,0.25
Metin N Gurcan,0.027777777777777776
Laura E Boucheron,0.027777777777777776
Ali Can,0.027777777777777776
Anant Mad- abhushi,0.027777777777777776
Nasir M Rajpoot,0.027777777777777776
Bulent Yener,0.027777777777777776
Haofeng Li,0.015625
Junjia Huang,0.015625
Guanbin Li,0.015625
Zhou Liu,0.015625
Yihong Zhong,0.015625
Yingying Chen,0.015625
Yunfei Wang,0.015625
Xiang Wan,0.015625
Tsung-Yi Lin,0.04
Ross Girshick,0.04
Piotr Doll ´ar,0.04
Wei Lou,0.02040816326530612
Xinyi Yu,0.02040816326530612
Chenyu Liu,0.02040816326530612
Siqi Liu,0.02040816326530612
Name1,0.25
Name2,0.25
Lei Deng,0.012345679012345678
Yujie Wu,0.012345679012345678
Yifan Hu,0.012345679012345678
Ling Liang,0.012345679012345678
Guoqi Li,0.012345679012345678
Xing Hu,0.012345679012345678
Yufei Ding,0.012345679012345678
Peng Li,0.012345679012345678
Yuan Xie,0.012345679012345678
Guoqiang Li,0.04
Qi Fang,0.04
Linlin Zha,0.04
Xin Gao,0.04
Nenggan Zheng,0.04
Patrick Lichtsteiner,0.1111111111111111
Christoph Posch,0.1111111111111111
Tobi Delbruck,0.1111111111111111
Qianhui Liu,0.04
Dong Xing,0.04
Huajin Tang,0.04
De Ma,0.04
Gang Pan,0.04
Arnon Amir,0.01
Brian Taba,0.01
David Berg,0.01
Timothy Melano,0.01
Jeffrey McKinstry,0.01
Carmelo Di Nolfo,0.01
Tapan Nayak,0.01
Alexander Andreopoulos,0.01
Guillaume Garreau,0.01
Marcela Mendoza,0.01
Lorenzo Baraldi,0.1111111111111111
Costantino Grana,0.1111111111111111
Rita Cucchiara,0.1111111111111111
Prannay Khosla,0.012345679012345678
Piotr Teterwak,0.012345679012345678
Chen Wang,0.012345679012345678
Aaron Sarna,0.012345679012345678
Yonglong Tian,0.012345679012345678
Phillip Isola,0.012345679012345678
Aaron Maschinot,0.012345679012345678
Ce Liu,0.012345679012345678
Dilip Krishnan,0.012345679012345678
Yuki Asano,0.0625
Mandela Patrick,0.0625
Christian Rupprecht,0.0625
Andrea Vedaldi,0.0625
Yusuf Aytar,0.1111111111111111
Carl V ondrick,0.1111111111111111
Antonio Torralba,0.1111111111111111
Relja Arandjelovic,0.25
Andrew Zisserman,0.25
Anca-Ioana Grapa,0.0625
Laure Blanc-Féraud,0.0625
Ellen van Obberghen-Schilling,0.0625
Xavier Descombes,0.0625
Yanbin Liu,0.0625
Linchao Zhu,0.0625
Makoto Yamada,0.0625
Yi Yang,0.0625
Name3,0.1111111111111111
Diederik P Kingma,0.25
Jimmy Ba,0.25
Georgia Gkioxari,0.0625
Piotr Dollar,0.0625
Rundong Li,0.027777777777777776
Yan Wang,0.027777777777777776
Feng Liang,0.027777777777777776
Hongwei Qin,0.027777777777777776
Jun-jie Yan,0.027777777777777776
Rui Fan,0.027777777777777776
Yuhang Li,0.012345679012345678
Ruihao Gong,0.012345679012345678
Xu Tan,0.012345679012345678
Yang Yang,0.012345679012345678
Peng Hu,0.012345679012345678
Qi Zhang,0.012345679012345678
Fengwei Yu,0.012345679012345678
Wei Wang,0.012345679012345678
Shi Gu,0.012345679012345678
Anurag Arnab,0.027777777777777776
Mostafa Dehghani,0.027777777777777776
Georg Heigold,0.027777777777777776
Chen Sun,0.027777777777777776
Mario Lu ˇci´c,0.027777777777777776
Cordelia Schmid,0.027777777777777776
Gedas Bertasius,0.1111111111111111
Heng Wang,0.1111111111111111
Lorentz Torresani,0.1111111111111111
Joao Carreira,0.04
Eric Noland,0.04
Andras Banki-Horvath,0.04
Chloe Hillier,0.04
Andrew Zis- serman,0.0625
Rishabh Dabral,0.027777777777777776
Anurag Mundhada,0.027777777777777776
Uday Kusupati,0.027777777777777776
Safeer Afaque,0.027777777777777776
Abhishek Sharma,0.027777777777777776
Arjun Jain,0.027777777777777776
Max Welling,0.25
Naureen Mahmood,0.04
Nima Ghorbani,0.04
Nikolaus F Troje,0.04
Ger- ard Pons-Moll,0.04
Michael J Black,0.04
Soshi Shimada,0.04
Christian Theobalt,0.04
Vladislav Golyanik,0.04
Mihai Fieraru,0.027777777777777776
Mihai Zanfir,0.027777777777777776
Elisabeta Oneata,0.027777777777777776
Alin-Ionut Popa,0.027777777777777776
Vlad Olaru,0.027777777777777776
Cristian Sminchisescu,0.027777777777777776
Dimosthenis Karatzas,0.01
Lluis Gomez-Bigorda,0.01
Anguelos Nicolaou,0.01
Suman Ghosh,0.01
Andrew Bagdanov,0.01
Masakazu Iwa-mura,0.01
Jiri Matas,0.01
Lukas Neumann,0.01
Vijay Ramaseshan Chandrasekhar,0.01
Shijian Lu,0.01
Ayan Kumar Bhunia,0.0625
Pinaki Nath Chowdhury,0.0625
Aneeshan Sain,0.0625
Yi-Zhe Song,0.0625
Shancheng Fang,0.04
Hongtao Xie,0.04
Yuxin Wang,0.04
Zhendong Mao,0.04
Yongdong Zhang,0.04
Pengyuan Lyu,0.01
Chengquan Zhang,0.01
Shanshan Liu,0.01
Meina Qiao,0.01
Yangliu Xu,0.01
Liang Wu,0.01
Kun Yao,0.01
Junyu Han,0.01
Er- rui Ding,0.01
Jingdong Wang,0.01
Aviad Aberdam,0.0625
Roy Ganz,0.0625
Shai Mazor,0.0625
Ron Litman,0.0625
Yu-Wei Chao,0.04
Zhan Wang,0.04
Yugeng He,0.04
Jiaxuan Wang,0.04
Jia Deng,0.04
Shikhar Bahl,0.1111111111111111
Abhinav Gupta,0.1111111111111111
Deepak Pathak,0.1111111111111111
Zoya Bylinskii,0.04
Tilke Judd,0.04
Aude Oliva,0.04
Fr ´edo Durand,0.04
Jonathan T Barron,0.027777777777777776
Ben Mildenhall,0.027777777777777776
Matthew Tancik,0.027777777777777776
Peter Hedman,0.027777777777777776
Ricardo Martin-Brualla,0.027777777777777776
Pratul P Srinivasan,0.027777777777777776
Michael Broxton,0.01
John Flynn,0.01
Ryan Overbeck,0.01
Daniel Erickson,0.01
Matthew Duvall,0.01
Jason Dourgarian,0.01
Jay Busch,0.01
Matt Whalen,0.01
Paul Debevec,0.01
Yizhou Yu,0.1111111111111111
George Borshukov,0.1111111111111111
Haoyu Guo,0.02040816326530612
Sida Peng,0.02040816326530612
Haotong Lin,0.02040816326530612
Qianqian Wang,0.02040816326530612
Guofeng Zhang,0.02040816326530612
Hujun Bao,0.02040816326530612
Xiaowei Zhou,0.02040816326530612
William E Lorensen,0.25
Harvey E Cline,0.25
Loic Landrieu,0.25
Martin Simonovsky,0.25
Iro Armeni,0.02040816326530612
Ozan Sener,0.02040816326530612
Amir R Zamir,0.02040816326530612
Helen Jiang,0.02040816326530612
Ioan-nis Brilakis,0.02040816326530612
Martin Fischer,0.02040816326530612
Silvio Savarese,0.02040816326530612
Antonia Creswell,0.25
Anil Anthony Bharath,0.25
Miika Aittala,0.027777777777777776
Janne Hellsten,0.027777777777777776
Jaakko Lehtinen,0.027777777777777776
Xinyang Li,0.012345679012345678
Shengchuan Zhang,0.012345679012345678
Jie Hu,0.012345679012345678
Liujuan Cao,0.012345679012345678
Xi- aopeng Hong,0.012345679012345678
Xudong Mao,0.012345679012345678
Feiyue Huang,0.012345679012345678
Yongjian Wu,0.012345679012345678
Rongrong Ji,0.012345679012345678
Rameen Abdal,0.0625
Peihao Zhu,0.0625
Niloy J Mitra,0.0625
Peter Wonka,0.0625
Yuval Alaluf,0.1111111111111111
Or Patashnik,0.1111111111111111
Daniel Cohen-Or,0.1111111111111111
Mingmei Cheng,0.0625
Le Hui,0.0625
Jin Xie,0.0625
Jian Yang,0.0625
Yarin Gal,0.1111111111111111
Riashat Islam,0.1111111111111111
Zoubin Ghahramani,0.1111111111111111
Mingfei Gao,0.027777777777777776
Zizhao Zhang,0.027777777777777776
Guo Yu,0.027777777777777776
Sercan Ömer Arik,0.027777777777777776
Larry S. Davis,0.027777777777777776
Tomas Pfister,0.027777777777777776
Yonatan Geifman,0.25
Ran El-Yaniv,0.25
Saleh Albelwi,1.0
Eric R Chan,0.01
Connor Z Lin,0.01
Matthew A Chan,0.01
Koki Nagano,0.01
Boxiao Pan,0.01
Shalini De Mello,0.01
Orazio Gallo,0.01
Jonathan Tremblay,0.01
Sameh Khamis,0.01
Yu Deng,0.027777777777777776
Jiaolong Yang,0.027777777777777776
Sicheng Xu,0.027777777777777776
Dong Chen,0.027777777777777776
Yunde Jia,0.027777777777777776
Xin Tong,0.027777777777777776
Dor Verbin,0.04
Alexander W Bergman,0.027777777777777776
Petr Kellnhofer,0.027777777777777776
Yifan Wang,0.027777777777777776
David B Lindell,0.027777777777777776
Gordon Wetzstein,0.027777777777777776
Mikołaj Bińkowski,0.0625
Danica J Sutherland,0.0625
Michael Arbel,0.0625
Arthur Gretton,0.0625
Wang Lijun,0.02040816326530612
Lu Huchuan,0.02040816326530612
Wang Yifan,0.02040816326530612
Feng Mengyang,0.02040816326530612
Wang Dong,0.02040816326530612
Yin Baocai,0.02040816326530612
Ruan Xiang,0.02040816326530612
Yen-Chang Hsu,0.1111111111111111
Zhaoyang Lv,0.1111111111111111
Zsolt Kira,0.1111111111111111
Jianping Shi,0.0625
Qiong Yan,0.0625
Li Xu,0.0625
Jiaya Jia,0.0625
Hugo Touvron,0.02040816326530612
Herv ´e J´egou,0.02040816326530612
Piotr Bojanowski,0.02040816326530612
Elad Hoffer,0.027777777777777776
Tal Ben-Nun,0.027777777777777776
Itay Hubara,0.027777777777777776
Niv Giladi,0.027777777777777776
Torsten Hoeﬂer,0.027777777777777776
Daniel Soudry,0.027777777777777776
Andy Brock,0.0625
Soham De,0.0625
Samuel L Smith,0.0625
Karen Simonian,0.0625
Chun-Fu Richard Chen,0.1111111111111111
Quanfu Fan,0.1111111111111111
Rameswar Panda,0.1111111111111111
Jie-Neng Chen,0.027777777777777776
Shuyang Sun,0.027777777777777776
Ju He,0.027777777777777776
Philip HS Torr,0.027777777777777776
Alan Y uille,0.027777777777777776
Song Bai,0.027777777777777776
Paul Chandler,0.25
John Sweller,0.25
David Griol,0.25
Zoraida Callejas,0.25
Wonjae Kim,0.1111111111111111
Bokyung Son,0.1111111111111111
Ildoo Kim,0.1111111111111111
Zelun Luo,0.015625
Wanze Xie,0.015625
Siddharth Kapoor,0.015625
Yiyun Liang,0.015625
Michael Cooper,0.015625
Juan Carlos Niebles,0.015625
Ehsan Adeli,0.015625
Fei-Fei Li,0.015625
Richard E Mayer,1.0
Bowen Cheng,0.1111111111111111
Omkar Parkhi,0.1111111111111111
Thibaut Durand,0.0625
Taylor Mordan,0.0625
Nicolas Thome,0.0625
Matthieu Cord,0.0625
Wei Yin,0.0625
Anton van den Hengel,0.0625
Li Jiang,0.027777777777777776
Hengshuang Zhao,0.027777777777777776
Shaoshuai Shi,0.027777777777777776
Shu Liu,0.027777777777777776
Chi- Wing Fu,0.027777777777777776
Jiahao Sun,0.0625
Chunmei Qing,0.0625
Junpeng Tan,0.0625
Xiangmin Xu,0.0625
Chun-Liang Li,0.0625
Kihyuk Sohn,0.0625
Jinsung Yoon,0.0625
Olaf Ronneberger,0.1111111111111111
Philipp Fischer,0.1111111111111111
Thomas Brox,0.1111111111111111
Prafulla Dhariwal,0.25
Alexander Nichol,0.25
Anne-Sophie Collin,0.25
Christophe De Vleeschouwer,0.25
Zhekai Du,0.04
Jingjing Li,0.04
Hongzu Su,0.04
Lei Zhu,0.04
Ke Lu,0.04
Zhang Dong,0.04
Zhang Hanwang,0.04
Tang Jinhui,0.04
Hua Xiansheng,0.04
Sun Qianru,0.04
Harsh Rangwani,0.04
Sumukh K Aithal,0.04
Mayank Mishra,0.04
Ar- ihant Jain,0.04
Venkatesh Babu Radhakrishnan,0.04
Tongkun Xu,0.027777777777777776
Weihua Chen,0.027777777777777776
Pichao Wang,0.027777777777777776
Fan Wang,0.027777777777777776
Hao Li,0.027777777777777776
Rong Jin,0.027777777777777776
Jinyu Yang,0.0625
Jingjing Liu,0.0625
Ning Xu,0.0625
Junzhou Huang,0.0625
Shaoyu Chen,0.04
Jiemin Fang,0.04
Qian Zhang,0.04
Wenyu Liu,0.04
Xinggang Wang,0.04
Kunchang Li,0.02040816326530612
Yali Wang,0.02040816326530612
Yinan He,0.02040816326530612
Yizhuo Li,0.02040816326530612
Yi Wang,0.02040816326530612
Limin Wang,0.02040816326530612
Yu Qiao,0.02040816326530612
Andreas Geiger,0.1111111111111111
Philip Lenz,0.1111111111111111
Raquel Urtasun,0.1111111111111111
Pei Sun,0.01
Henrik Kretzschmar,0.01
Xerxes Dotiwalla,0.01
Aurelien Chouard,0.01
Vijaysai Patnaik,0.01
Paul Tsui,0.01
James Guo,0.01
Yin Zhou,0.01
Yuning Chai,0.01
Benjamin Caine,0.01
Ioannis Brilakis,0.02040816326530612
Marco Federici,0.04
Anjan Dutta,0.04
Patrick Forr é,0.04
Nate Kush- man,0.04
Zeynep Akata,0.04
Alex Graves,0.1111111111111111
Greg Wayne,0.1111111111111111
Ivo Danihelka,0.1111111111111111
Yunan Li,0.02040816326530612
Qiguang Miao,0.02040816326530612
Wanli Ouyang,0.02040816326530612
Zhenxin Ma,0.02040816326530612
Hui-juan Fang,0.02040816326530612
Chao Dong,0.02040816326530612
Yining Quan,0.02040816326530612
Zhenguang Liu,0.02040816326530612
Runyang Feng,0.02040816326530612
Haoming Chen,0.02040816326530612
Shuang Wu,0.02040816326530612
Yixing Gao,0.02040816326530612
Yunjun Gao,0.02040816326530612
Xiang Wang,0.02040816326530612
Xudong Tian,0.027777777777777776
Zhizhong Zhang,0.027777777777777776
Shaohui Lin,0.027777777777777776
Yanyun Qu,0.027777777777777776
Lizhuang Ma,0.027777777777777776
Sean L. Forman,0.25
Yading Yue,0.25
Meng-Ru Hsieh,0.1111111111111111
Y en-Liang Lin,0.1111111111111111
Winston H Hsu,0.1111111111111111
Y ang Hu,0.0625
Andrea Soltoggio,0.0625
Russell Lock,0.0625
Steve Carter,0.0625
Haroon Idrees,0.02040816326530612
Muhmmad Tayyab,0.02040816326530612
Kishan Athrey,0.02040816326530612
Dong Zhang,0.02040816326530612
Somaya Al-Maadeed,0.02040816326530612
Nasir Rajpoot,0.02040816326530612
MubarakShah,0.02040816326530612
Myung Jin Kim,1.0
Angel Chang,0.012345679012345678
Angela Dai,0.012345679012345678
Thomas Funkhouser,0.012345679012345678
Maciej Halber,0.012345679012345678
Matthias Niessner,0.012345679012345678
Manolis Savva,0.012345679012345678
Shuran Song,0.012345679012345678
Andy Zeng,0.012345679012345678
Yinda Zhang,0.012345679012345678
Kyle Genova,0.027777777777777776
Forrester Cole,0.027777777777777776
Daniel Vlasic,0.027777777777777776
William T. Freeman,0.027777777777777776
Thomas A. Funkhouser,0.027777777777777776
Zhizhong Han,0.0625
Chao Chen,0.0625
Yu-Shen Liu,0.0625
Matthias Zwicker,0.0625
Yue Jiang,0.0625
Dantong Ji,0.0625
Matthias Zwick- er,0.0625
Tom Brown,0.01
Benjamin Mann,0.01
Nick Ryder,0.01
Melanie Sub-biah,0.01
Jared D Kaplan,0.01
Arvind Neelakan-tan,0.01
Pranav Shyam,0.01
Peter Anderson,0.02040816326530612
Xiaodong He,0.02040816326530612
Chris Buehler,0.02040816326530612
Damien Teney,0.02040816326530612
Mark Johnson,0.02040816326530612
Stephen Gould,0.02040816326530612
Lei Zhang,0.02040816326530612
Devansh Arpit,0.008264462809917356
Stanislaw Jastrzebski,0.008264462809917356
Nicolas Ballas,0.008264462809917356
David Krueger 0001,0.008264462809917356
Emmanuel Bengio,0.008264462809917356
Maxinder S. Kanwal,0.008264462809917356
Tegan Maharaj,0.008264462809917356
Asja Fischer,0.008264462809917356
Aaron C. Courville,0.008264462809917356
Yoshua Bengio,0.008264462809917356
Simon Lacoste-Julien,0.008264462809917356
Lukas Bossard,0.1111111111111111
Matthieu Guillaumin,0.1111111111111111
Luc Van Gool,0.1111111111111111
Pi-ot Bojanowski,0.027777777777777776
Yuki Markus Asano,0.1111111111111111
Christian Rupprecht 0001,0.1111111111111111
Mahmoud Assran,0.012345679012345678
Piotr Bo-janowski,0.012345679012345678
Florian Bordes,0.012345679012345678
Pascal Vincent,0.012345679012345678
Mike Rabbat,0.012345679012345678
Michael Rabbat,0.02040816326530612
David Berthelot,0.027777777777777776
Nicholas Carlini,0.027777777777777776
Ian Goodfellow,0.027777777777777776
Nicolas Papernot,0.027777777777777776
Avital Oliver,0.027777777777777776
Colin Raffel,0.027777777777777776
Kaidi Cao,0.1111111111111111
Maria Brbi ´c,0.1111111111111111
Jure Leskovec,0.1111111111111111
Kiana Ehsani,0.1111111111111111
Roozbeh Mottaghi,0.1111111111111111
Ali Farhadi,0.1111111111111111
Zhixuan Li,0.0625
Ruohua Shi,0.0625
Tiejun Huang,0.0625
Tingting Jiang,0.0625
Weining Ye,0.0625
Maria Brbic,0.1111111111111111
Charu C Aggarwal,0.25
Philip S Yu,0.25
Eric Arazo,0.04
Diego Ortego,0.04
Paul Albert,0.04
Noel E O’Connor,0.04
Kevin McGuinness,0.04
Ekin D Cubuk,0.02040816326530612
Alex Kurakin,0.02040816326530612
Han Zhang,0.02040816326530612
Colin A Raffel,0.027777777777777776
Xian Liu,0.027777777777777776
Yinghao Xu,0.027777777777777776
Qianyi Wu,0.027777777777777776
Hang Zhou,0.027777777777777776
Wayne Wu,0.027777777777777776
Yuanxun Lu,0.1111111111111111
Jinxiang Chai,0.1111111111111111
Xun Cao,0.1111111111111111
Mathis Petrovich,0.1111111111111111
Gül Varol,0.1111111111111111
Iz Beltagy,0.1111111111111111
Matthew E Peters,0.1111111111111111
Arman Cohan,0.1111111111111111
Lele Chen,0.02040816326530612
Guofeng Cui,0.02040816326530612
Celong Liu,0.02040816326530612
Zhong Li,0.02040816326530612
Ziyi Kou,0.02040816326530612
Yi Xu,0.02040816326530612
Chenliang Xu,0.02040816326530612
Debidatta Dwibedi,0.04
Jonathan Tompson,0.04
Pierre Sermanet,0.04
Xingyu Liu,0.1111111111111111
Mengyuan Yan,0.1111111111111111
Jeannette Bohg,0.1111111111111111
Ting Chen,0.0625
Simon Kornblith,0.0625
Mohammad Norouzi,0.0625
Geoffrey Hinton,0.0625
Haoqi Fan,0.04
Yuxin Wu,0.04
Saining Xie,0.04
Gilles Blanchard,0.1111111111111111
Gyemin Lee,0.1111111111111111
Clayton Scott,0.1111111111111111
Xu Chu,0.02040816326530612
Yujie Jin,0.02040816326530612
Wenwu Zhu,0.02040816326530612
Yasha Wang,0.02040816326530612
Xin Wang,0.02040816326530612
Shanghang Zhang,0.02040816326530612
Hong Mei,0.02040816326530612
Abhimanyu Dubey,0.0625
Vignesh Ramanathan,0.0625
Alex Pentland,0.0625
Dhruv Mahajan,0.0625
Tian Gao,0.25
Dennis Wei,0.25
Ishaan Gulrajani,0.25
David Lopez-Paz,0.25
Chengcheng Guo,0.1111111111111111
Bo Zhao,0.1111111111111111
Yanbing Bai,0.1111111111111111
Rahaf Aljundi,0.0625
Min Lin,0.0625
Baptiste Goujaud,0.0625
Yoshua Ben-gio,0.0625
George Cazenavette,0.04
Tongzhou Wang,0.04
Alexei A Efros,0.04
Jun-Yan Zhu,0.04
Cody Coleman,0.015625
Christopher Yeh,0.015625
Stephen Mussmann,0.015625
Baha- ran Mirzasoleiman,0.015625
Peter Bailis,0.015625
Percy Liang,0.015625
Matei Zaharia,0.015625
Matteo Dunnhofer,0.0625
Antonino Furnari,0.0625
Giovanni Maria Farinella,0.0625
Christian Micheloni,0.0625
Heng Fan,0.01
Liting Lin,0.01
Fan Yang,0.01
Peng Chu,0.01
Ge Deng,0.01
Sijia Yu,0.01
Hexin Bai,0.01
Yong Xu,0.01
Chunyuan Liao,0.01
Haibin Ling,0.01
Hamed Kiani Galoogahi,0.04
Ashton Fagg,0.04
Chen Huang,0.04
Deva Ramanan,0.04
Simon Lucey,0.04
Halady Akhilesha Miththanthaya,0.02040816326530612
Siranjiv Ra-mana Rajan,0.02040816326530612
Xiaoqiong Liu,0.02040816326530612
Zhilin Zou,0.02040816326530612
Yuewei Lin,0.02040816326530612
Yi Wu,0.1111111111111111
Jongwoo Lim,0.1111111111111111
Ming-Hsuan Yang,0.1111111111111111
Hengliang Luo,0.0625
Huarong Xu,0.0625
Fuchao Wu,0.0625
Ross Gir- shick,0.0625
Gabriel J Brostow,0.0625
Jamie Shotton,0.0625
Julien Fauqueur,0.0625
Roberto Cipolla,0.0625
Luca Caltagirone,0.0625
Mauro Bellone,0.0625
Lennart Svensson,0.0625
Mattias Wahde,0.0625
Guillaume Alain,0.1111111111111111
Salah Rifai,0.1111111111111111
Gongfan Fang,0.1111111111111111
Xinyin Ma,0.1111111111111111
Xinchao Wang,0.1111111111111111
Jonathan Long,0.1111111111111111
Evan Shelhamer,0.1111111111111111
Trevor Darrell,0.1111111111111111
Chenlin Meng,0.02040816326530612
Robin Rombach,0.02040816326530612
Ruiqi Gao,0.02040816326530612
Diederik Kingma,0.02040816326530612
Stefano Ermon,0.02040816326530612
Jonathan Ho,0.02040816326530612
Tim Salimans,0.02040816326530612
Alexey Dosovitskiy,0.01
Lucas Beyer,0.01
Alexander Kolesnikov,0.01
Dirk Weissenborn,0.01
Xiaohua Zhai,0.01
Thomas Unterthiner,0.01
Matthias Minderer,0.01
Syl- vain Gelly,0.01
Yongkun Du,0.015625
Zhineng Chen,0.015625
Caiyan Jia,0.015625
Xiaoting Yin,0.015625
Tian-lun Zheng,0.015625
Chenxia Li,0.015625
Yuning Du,0.015625
Yu-Gang Jiang,0.015625
Faisal Shafait,0.01
Seiichi Uchida,0.01
Masakazu Iwamura,0.01
