Full Name,Normalized Score
Angela Dai,0.027777777777777776
Angel X Chang,0.027777777777777776
Manolis Savva,0.027777777777777776
Maciej Halber,0.027777777777777776
Thomas Funkhouser,0.027777777777777776
Matthias Nießner,0.027777777777777776
Charles R Qi,0.0625
Xinlei Chen,0.0625
Or Litany,0.0625
Leonidas J Guibas,0.0625
Hao Su,0.0625
Kaichun Mo,0.0625
Wei Liu,0.04
Chenxia Wu,0.04
Xiang Li 0041,0.04
Chengqi Lv,0.04
Wenhai Wang,0.04
Gang Li,0.04
Lingfeng Yang,0.04
Jian Yang 0003,0.04
Thomas G. Dietterich,0.1111111111111111
Richard H. Lathrop,0.1111111111111111
Tomás Lozano-Pérez,0.1111111111111111
Ramazan Gokberk Cinbis,0.1111111111111111
Jakob Verbeek,0.1111111111111111
Cordelia Schmid,0.1111111111111111
Koen E. A. van de Sande,0.1111111111111111
Jasper R. R. Uijlings,0.1111111111111111
Theo Gevers,0.1111111111111111
Arnold W. M. Smeulders,0.1111111111111111
Fang Wan,0.1111111111111111
Chang Liu,0.1111111111111111
Wei Ke,0.1111111111111111
Yazan Abu Farha,0.25
Juergen Gall,0.25
Alexander Richard,0.1111111111111111
Anurag Arnab,0.027777777777777776
Mostafa Dehghani,0.027777777777777776
Georg Heigold,0.027777777777777776
Chen Sun,0.027777777777777776
Mario Lu ˇci´c,0.027777777777777776
Irwan Bello,0.04
Barret Zoph,0.04
Quoc Le 0001,0.04
Ashish Vaswani,0.04
Jonathon Shlens,0.04
Gedas Bertasius,0.1111111111111111
Heng Wang,0.1111111111111111
Lorenzo Torresani,0.1111111111111111
Dan Andrei Ganea,0.1111111111111111
Bas Boom,0.1111111111111111
Ronald Poppe,0.1111111111111111
Rahaf Aljundi,0.04
Francesca Babiloni,0.04
Mohamed Elhoseiny,0.04
Marcus Rohrbach,0.04
Tinne Tuytelaars,0.04
Min Lin,0.0625
Baptiste Goujaud,0.0625
Yoshua Ben-gio,0.0625
Holger Caesar,0.1111111111111111
Jasper Uijlings,0.1111111111111111
Vittorio Ferrari,0.1111111111111111
Francisco M Castro,0.04
Manuel J Mar í n-Jim énez,0.04
Nicol ás Guil,0.04
Karteek Alahari,0.04
Sung-Jin Cho,0.04
Seo-Won Ji,0.04
Jun-Pyo Hong,0.04
Seung-Won Jung,0.04
Sung-Jea Ko,0.04
Alexey Dosovitskiy,0.01
Lucas Beyer,0.01
Alexander Kolesnikov,0.01
Dirk Weissenborn,0.01
Xiaohua Zhai,0.01
Thomas Unterthiner,0.01
Matthias Minderer,0.01
Syl-vain Gelly,0.01
Li Yuan,0.04
Qibin Hou,0.04
Zihang Jiang,0.04
Jiashi Feng,0.04
Shuicheng Yan,0.04
Haiping Wu,0.02040816326530612
Bin Xiao,0.02040816326530612
Noel Codella,0.02040816326530612
Mengchen Liu,0.02040816326530612
Xiyang Dai,0.02040816326530612
Lu Yuan,0.02040816326530612
Lei Zhang,0.02040816326530612
Abdelrahman Abdelhamed,0.1111111111111111
Stephen Lin,0.1111111111111111
Michael S Brown,0.1111111111111111
Zewen Chi,0.027777777777777776
Heyan Huang,0.027777777777777776
Heng-Da Xu,0.027777777777777776
Houjin Yu,0.027777777777777776
Wanx- uan Yin,0.027777777777777776
Xian-Ling Mao,0.027777777777777776
Max Göbel,0.0625
Tamir Hassan,0.0625
Ermelinda Oro,0.0625
Giorgio Orsi,0.0625
Minghao Li,0.027777777777777776
Lei Cui,0.027777777777777776
Shaohan Huang,0.027777777777777776
Furu Wei,0.027777777777777776
Ming Zhou,0.027777777777777776
Zhoujun Li,0.027777777777777776
Xinyi Zheng,0.04
Douglas Burdick,0.04
Lucian Popa,0.04
Xu Zhong,0.04
Nancy Xin Ru Wang,0.04
Jianying Hu,0.04
Ramanujan Kashi,0.04
Daniel Lopresti,0.04
George Nagy,0.04
Gordon Wilfong,0.04
Liang-Chieh Chen,0.015625
Maxwell D. Collins,0.015625
George Papandreou,0.015625
Florian Schroff,0.015625
Hartwig Adam,0.015625
John Doe,0.25
Jane Smith,0.25
Vijay Badrinarayanan,0.1111111111111111
Alex Kendall,0.1111111111111111
Iasonas Kokkinos,0.04
Kevin Murphy 0002,0.04
Alan L. Yuille,0.04
Name1,0.1111111111111111
Name2,0.1111111111111111
Name3,0.1111111111111111
Anne-Laure Chauve,0.1111111111111111
Patrick Labatut,0.1111111111111111
Jean-Philippe Pons,0.1111111111111111
David F Fouhey,0.1111111111111111
Abhinav Gupta,0.1111111111111111
Martial Hebert,0.1111111111111111
Shariq Farooq Bhat,0.1111111111111111
Ibraheem Alhashim,0.1111111111111111
Peter Wonka,0.1111111111111111
Andras Bodis-Szomoru,0.1111111111111111
Hayko Riemenschneider,0.1111111111111111
Luc Van Gool,0.1111111111111111
Lele Chen,0.0625
Sudhanshu Srivastava,0.0625
Zhiyao Duan,0.0625
Chenliang Xu,0.0625
Leon A. Gatys,0.1111111111111111
Alexander S. Ecker,0.1111111111111111
Matthias Bethge,0.1111111111111111
Wentao Jiang,0.02040816326530612
Ning Xu 0007,0.02040816326530612
Jiayun Wang,0.02040816326530612
Chen Gao 0005,0.02040816326530612
Jing Shi 0005,0.02040816326530612
Zhe Lin 0002,0.02040816326530612
Si Liu 0001,0.02040816326530612
Rameen Abdal,0.1111111111111111
Yipeng Qin,0.1111111111111111
Yuan-Ting Hu,0.04
Nicolas Ballas,0.04
Kristen Grau- man,0.04
Alexander G Schwing,0.04
Lukasz Kaiser,0.02040816326530612
Samy Bengio,0.02040816326530612
Aurko Roy,0.02040816326530612
Niki Parmar,0.02040816326530612
Jakob Uszkoreit,0.02040816326530612
Noam Shazeer,0.02040816326530612
Hao Ouyang,0.1111111111111111
Tengfei Wang,0.1111111111111111
Qifeng Chen,0.1111111111111111
Dahun Kim,0.0625
Sanghyun Woo,0.0625
Joon-Young Lee,0.0625
In So Kweon,0.0625
Rui Liu,0.012345679012345678
Hanming Deng,0.012345679012345678
Yangyi Huang,0.012345679012345678
Xiaoyu Shi,0.012345679012345678
Lewei Lu,0.012345679012345678
Wenxiu Sun,0.012345679012345678
Xiaogang Wang,0.012345679012345678
Jifeng Dai,0.012345679012345678
Hong- sheng Li,0.012345679012345678
Xiang Wu,0.0625
Ran He,0.0625
Zhenan Sun,0.0625
Tieniu Tan,0.0625
Yonghyun Kim,0.1111111111111111
Wonpyo Park,0.1111111111111111
Jongju Shin,0.1111111111111111
Gary B Huang,0.0625
Manu Ramesh,0.0625
Tamara Berg,0.0625
Erik Learned-Miller,0.0625
Bong-Nam Kang,0.0625
Bongjin Jun,0.0625
Daijin Kim,0.0625
Jiankang Deng,0.04
Jia Guo,0.04
Jing Yang,0.04
Alexandros Lattas,0.04
KR Prajwal,0.0625
Rudrabha Mukhopadhyay,0.0625
Vinay P Nambood- iri,0.0625
CV Jawahar,0.0625
Aseem Agarwala,0.015625
Ke Colin Zheng,0.015625
Chris Pal,0.015625
Maneesh Agrawala,0.015625
Michael Cohen,0.015625
Brian Curless,0.015625
David Salesin,0.015625
Richard Szeliski,0.015625
Chaitanya Ahuja,0.0625
Dong Won Lee,0.0625
Yukiko I Nakano,0.0625
Louis-Philippe Morency,0.0625
Okan Arikan,0.25
David A Forsyth,0.25
Guilin Liu,0.027777777777777776
Fitsum A. Reda,0.027777777777777776
Kevin J. Shih,0.027777777777777776
Ting-Chun Wang,0.027777777777777776
Andrew Tao,0.027777777777777776
Bryan Catanzaro,0.027777777777777776
Xintong Han,0.04
Zuxuan Wu,0.04
Zhe Wu 0001,0.04
Ruichi Yu,0.04
Larry S. Davis,0.04
Weilin Huang,0.0625
Xiaojun Hu,0.0625
Matthew R. Scott,0.0625
Seunghwan Choi,0.0625
Sunghyun Park,0.0625
Minsoo Lee,0.0625
Jaegul Choo,0.0625
Ayush Chopra,0.0625
Rishabh Jain,0.0625
Mayur Hemani,0.0625
Balaji Krishnamurthy,0.0625
Nikolai Vogler,0.25
Kartik Goyal,0.25
Samuel V. Lemley,0.25
D. J. Schuldt,0.25
Christopher N. Warren,0.25
Max G'Sell,0.25
Taylor Berg-Kirkpatrick,0.25
Kaiqiang Xu,0.015625
Xinchen Wan,0.015625
Hao Wang,0.015625
Zhenghang Ren,0.015625
Xudong Liao,0.015625
Decang Sun,0.015625
Chaoliang Zeng,0.015625
Kai Chen,0.015625
Bohan Zhuang,0.04
Lingqiao Liu,0.04
Mingkui Tan,0.04
Chunhua Shen,0.04
Ian Reid,0.04
S Arish,0.25
RK Sharma,0.25
Joseph Bethge,0.04
Christian Bartz,0.04
Haojin Yang,0.04
Ying Chen,0.04
Christoph Meinel,0.04
German Ros,0.04
Felipe Codevilla,0.04
Antonio Lopez,0.04
Vladlen Koltun,0.04
Mark Boss,0.027777777777777776
Raphael Braun,0.027777777777777776
Varun Jampani,0.027777777777777776
Jonathan T Bar-ron,0.027777777777777776
Ce Liu,0.027777777777777776
Hendrik Lensch,0.027777777777777776
Eric R Chan,0.04
Marco Monteiro,0.04
Petr Kellnhofer,0.04
Jiajun Wu,0.04
Gordon Wetzstein,0.04
Bo T Christensen,0.25
Christian D Schunn,0.25
Mohammad Babaeizadeh,0.04
Chelsea Finn,0.04
Dumitru Erhan,0.04
Roy H Campbell,0.04
Sergey Levine,0.04
Peter W Battaglia,0.04
Razvan Pascanu,0.04
Matthew Lai,0.04
Danilo Rezende,0.04
Koray Kavukcuoglu,0.04
Aseem Behl,0.0625
Despoina Paschalidou,0.0625
Simon Donn ´e,0.0625
Andreas Geiger,0.0625
Armen Der Kiureghian,0.25
Ove Ditlevsen,0.25
Jean-Bastien Grill,0.01
Florian Strub,0.01
Florent Altch´e,0.01
Corentin Tallec,0.01
Pierre H Richemond,0.01
Elena Buchatskaya,0.01
Carl Do- ersch,0.01
Bernardo Avila Pires,0.01
Zhaohan Daniel Guo,0.01
Moham- mad Gheshlaghi Azar,0.01
Yarin Gal,0.25
Inigo Alonso,0.04
Alberto Sabater,0.04
David Ferstl,0.04
Luis Mon-tesano,0.04
Ana C Murillo,0.04
Eric Arazo,0.04
Diego Ortego,0.04
Paul Albert,0.04
Noel E O’Connor,0.04
Kevin McGuinness,0.04
David Bergman,0.25
Andre A Cire,0.25
Jaime E Gonz ´alez,0.0625
Andrea Lodi,0.0625
Louis- Martin Rousseau,0.0625
Ahmed Abbas,0.25
Paul Swoboda,0.25
Ignasi Abío,0.04
Robert Nieuwenhuis,0.04
Albert Oliveras,0.04
Enric Rodríguez-Carbonell,0.04
Valentin Mayer-Eichberger,0.04
Henrik Reif Andersen,0.0625
Tarik Hadzic,0.0625
John N Hooker,0.0625
Peter Tiedemann,0.0625
Mykhaylo Andriluka,0.02040816326530612
Umar Iqbal,0.02040816326530612
Eldar Insafutdinov,0.02040816326530612
Leonid Pishchulin,0.02040816326530612
Anton Milan,0.02040816326530612
Bernt Schiele,0.02040816326530612
Taein Kwon,0.04
Bugra Tekin,0.04
Jan Stuhmer,0.04
Federica Bogo,0.04
Marc Pollefeys,0.04
Arpit Mittal,0.1111111111111111
Andrew Zisserman,0.1111111111111111
Philip H. S. Torr,0.1111111111111111
Ross Girshick,0.0625
Jeff Donahue,0.0625
Trevor Darrell,0.0625
Jitendra Malik,0.0625
Wei Huang,0.012345679012345678
Enhong Chen,0.012345679012345678
Qi Liu,0.012345679012345678
Yuying Chen,0.012345679012345678
Zai Huang,0.012345679012345678
Yang Liu,0.012345679012345678
Zhou Zhao,0.012345679012345678
Dan Zhang,0.012345679012345678
Shijin Wang,0.012345679012345678
David D Lewis,0.0625
Yiming Yang,0.0625
Tony Russell-Rose,0.0625
Fan Li,0.0625
Aoxue Li,0.04
Tiange Luo,0.04
Zhiwu Lu,0.04
Tao Xiang,0.04
Liwei Wang,0.04
Leander Schietgat,0.027777777777777776
Celine Vens,0.027777777777777776
Jan Struyf,0.027777777777777776
Hendrik Block- eel,0.027777777777777776
Dragi Kocev,0.027777777777777776
Sa ˇso D ˇzeroski,0.027777777777777776
Zafer Barutcuoglu,0.1111111111111111
Robert E Schapire,0.1111111111111111
Olga G Troyan- skaya,0.1111111111111111
Steve Bako,0.012345679012345678
Thijs V ogels,0.012345679012345678
Brian McWilliams,0.012345679012345678
Mark Meyer,0.012345679012345678
Jan Novák,0.012345679012345678
Alex Harvill,0.012345679012345678
Pradeep Sen,0.012345679012345678
Tony DeRose,0.012345679012345678
Fabrice Rousselle,0.012345679012345678
Connelly Barnes,0.0625
Eli Shechtman,0.0625
Adam Finkelstein,0.0625
Dan B Goldman,0.0625
Marcelo Bertalmio,0.0625
Luminita Vese,0.0625
Guillermo Sapiro,0.0625
Stanley Osher,0.0625
Tim Brooks,0.25
Jonathan T. Barron,0.25
Tony F. Chan,0.25
Jianhong Shen,0.25
Christopher B Choy,0.04
Danfei Xu,0.04
JunYoung Gwak,0.04
Kevin Chen,0.04
Silvio Savarese,0.04
Manuel Dahnert,0.0625
Ji Hou,0.0625
vchoutas,1.0
Dragomir Anguelov,0.027777777777777776
Praveen Srinivasan,0.027777777777777776
Daphne Koller,0.027777777777777776
Sebastian Thrun,0.027777777777777776
Jim Rodgers,0.027777777777777776
James Davis,0.027777777777777776
Diederik P Kingma,0.25
Jimmy Ba,0.25
Patrick Esser,0.1111111111111111
Robin Rombach,0.1111111111111111
Björn Ommer,0.1111111111111111
Yongchao Han,0.015625
Wenfeng Du,0.015625
Qichen Wang,0.015625
Hongjing Xue,0.015625
Boqing Gao,0.015625
Shilin Dong,0.015625
Christian Ledig,0.01
Lucas Theis,0.01
Ferenc Huszar,0.01
Jose Caballero,0.01
Andrew Cunningham,0.01
Alejandro Acosta,0.01
Andrew P. Aitken,0.01
Alykhan Tejani,0.01
Johannes Totz,0.01
Zehan Wang,0.01
Wenzhe Shi,0.01
Radu Timofte,0.04
Eirikur Agustsson,0.04
Ming- Hsuan Yang,0.04
Jean-Baptiste Cordonnier,0.1111111111111111
Andreas Loukas,0.1111111111111111
Martin Jaggi,0.1111111111111111
Gonc ¸alo M Correia,0.1111111111111111
Vlad Niculae,0.1111111111111111
Andr ´e FT Mar- tins,0.1111111111111111
Sujay Kumar Jauhar,0.1111111111111111
Peter Turney,0.1111111111111111
Eduard Hovy,0.1111111111111111
Peizhao Li,0.015625
Jiuxiang Gu,0.015625
Jason Kuen,0.015625
Vlad I Morariu,0.015625
Han- dong Zhao,0.015625
Rajiv Jain,0.015625
Varun Manjunatha,0.015625
Hongfu Liu,0.015625
Xueyang Fu,0.0625
Zihuang Lin,0.0625
Yue Huang,0.0625
Xinghao Ding,0.0625
Wele Gedara Chaminda Bandara,0.1111111111111111
Jeya Maria Jose Valanarasu,0.1111111111111111
Vishal M. Patel,0.1111111111111111
Coloma Ballester,0.04
Vicent Caselles,0.04
Laura Igual,0.04
Joan Verdera,0.04
Bernard Roug ´e,0.04
Bruno Aiazzi,0.0625
Luciano Alparone,0.0625
Stefano Baronti,0.0625
Andrea Garzelli,0.0625
B Aiazzi,0.04
L Alparone,0.04
S Baronti,0.04
A Garzelli,0.04
M Selva,0.04
Marco Bevilacqua,0.0625
Aline Roumy,0.0625
Christine Guillemot,0.0625
Marie line Alberi Morel,0.0625
Hanting Chen,0.01
Yunhe Wang,0.01
Tianyu Guo,0.01
Chang Xu,0.01
Yiping Deng,0.01
Zhenhua Liu,0.01
Siwei Ma,0.01
Chunjing Xu,0.01
Chao Xu,0.01
Wen Gao,0.01
Tao Dai,0.04
Jianrui Cai,0.04
Yongbing Zhang,0.04
Shu-Tao Xia,0.04
Stanislav Fort,0.25
Stanislaw Jastrzebski,0.25
Seyed Iman Mirzadeh,0.04
Mehrdad Farajtabar,0.04
Dilan Gorur,0.04
Hassan Ghasemzadeh,0.04
Hongjoon Ahn,0.0625
Sungmin Cha,0.0625
Donggyu Lee,0.0625
Taesup Moon,0.0625
Jens Behrmann,0.04
Will Grathwohl,0.04
Ricky TQ Chen,0.04
David Duvenaud,0.04
Jorn-Henrik Jacobsen,0.04
Adi Ben-Israel,1.0
Johann Brehmer,0.25
Kyle Cranmer,0.25
Christophe Andrieu,0.25
Nando de Freitas,0.25
Arnaud Doucet,0.25
Michael I. Jordan,0.25
Weifeng Ge,0.0625
Dengke Dong,0.0625
Abhinav Shrivastava,0.1111111111111111
Adnane Boukhayma,0.1111111111111111
Rodrigo de Bem,0.1111111111111111
Philip HS Torr,0.1111111111111111
Samarth Brahmbhatt,0.0625
Ankur Handa,0.0625
James Hays,0.0625
Dieter Fox,0.0625
Chengcheng Tang,0.04
Christopher D Twigg,0.04
Charles C Kemp,0.04
Edo Collins,0.1111111111111111
Radhakrishna Achanta,0.1111111111111111
Sabine Susstrunk,0.1111111111111111
Jinpeng Lin,0.027777777777777776
Hao Yang,0.027777777777777776
Dong Chen,0.027777777777777776
Ming Zeng,0.027777777777777776
Fang Wen,0.027777777777777776
David Bau,0.04
Bolei Zhou,0.04
Aditya Khosla,0.04
Aude Oliva,0.04
Antonio Torralba,0.04
Ting Chen,0.0625
Simon Kornblith,0.0625
Mohammad Norouzi,0.0625
Geoffrey Hinton,0.0625
Tianshui Chen,0.04
Liang Lin,0.04
Riquan Chen,0.04
Yang Wu,0.04
Xiaonan Luo,0.04
Zoubin Ghahramani,0.25
Fausto Milletari,0.1111111111111111
Nassir Navab,0.1111111111111111
Seyed-Ahmad Ahmadi,0.1111111111111111
Kihyuk Sohn,0.1111111111111111
Honglak Lee,0.1111111111111111
Xinchen Yan,0.1111111111111111
Gerda Bortsova,0.04
Florian Dubost,0.04
Laurens Hogeweg,0.04
Ioan-nis Katramados,0.04
Marleen de Bruijne,0.04
Kalervo J ¨arvelin,0.25
Jaana Kek ¨al¨ainen,0.25
Laurens van der Maaten,0.25
Mark Everingham,0.027777777777777776
S. M. Ali Eslami,0.027777777777777776
Christopher K. I. Williams,0.027777777777777776
John M. Winn,0.027777777777777776
Jiaqi Wang,0.0016
Jiangmiao Pang,0.0016
Yuhang Cao,0.0016
Yu Xiong,0.0016
Xiaoxiao Li,0.0016
Shuyang Sun,0.0016
Wansen Feng,0.0016
Ziwei Liu,0.0016
Jiarui Xu,0.0016
Zheng Zhang,0.0016
Dazhi Cheng,0.0016
Chenchen Zhu,0.0016
Tian- heng Cheng,0.0016
Qijie Zhao,0.0016
Buyu Li,0.0016
Xin Lu,0.0016
Rui Zhu,0.0016
Yue Wu,0.0016
Jingdong Wang,0.0016
Jianping Shi,0.0016
Chen Change Loy,0.0016
Dahua Lin,0.0016
Suo Qiu,1.0
Shuiwang Ji,0.0625
Wei Xu,0.0625
Ming Yang,0.0625
Kai Yu,0.0625
Stella X Yu,0.0625
Jianbo Shi,0.0625
Joao Carreira,0.25
Xin Chen,0.027777777777777776
Anqi Pang,0.027777777777777776
Wei Yang,0.027777777777777776
Yuexin Ma,0.027777777777777776
Lan Xu,0.027777777777777776
Jingyi Yu,0.027777777777777776
Syl- vain Gelly,0.01
Ari S Benjamin,0.1111111111111111
David Rolnick,0.1111111111111111
Konrad P Kording,0.1111111111111111
Jiaxian Guo,0.1111111111111111
Mingming Gong,0.1111111111111111
Dacheng Tao,0.1111111111111111
Meng-Hao Guo,0.0625
Zheng-Ning Liu,0.0625
Tai-Jiang Mu,0.0625
Shi- Min Hu,0.0625
Jakob Uszko-reit,0.015625
Llion Jones,0.015625
Aidan N Gomez,0.015625
Łukasz Kaiser,0.015625
Illia Polosukhin,0.015625
Shipeng Yan,0.1111111111111111
Jiangwei Xie,0.1111111111111111
Xuming He,0.1111111111111111
Ishan Misra,0.1111111111111111
Panos Achlioptas,0.04
Judy Fan,0.04
Robert Hawkins,0.04
Noah Goodman,0.04
Hossein Azizpour,0.25
Ivan Laptev,0.25
Irving Biederman,1.0
Pengguang Chen,0.0625
Shu Liu,0.0625
Hengshuang Zhao,0.0625
Ji- aya Jia,0.0625
Yunlu Chen,0.02040816326530612
Vincent Tao Hu,0.02040816326530612
Efstratios Gavves,0.02040816326530612
Thomas Mensink,0.02040816326530612
Pascal Mettes,0.02040816326530612
Pengwan Yang,0.02040816326530612
Cees GM Snoek,0.02040816326530612
JD Crawford,0.25
T Vilis,0.25
Ekin D Cubuk,0.04
Dandelion Mane,0.04
Vijay Vasude- van,0.04
Quoc V Le,0.04
Tomas Jakab,0.0625
Ankush Gupta,0.0625
Hakan Bilen,0.0625
Andrea Vedaldi,0.0625
Gordon J Berman,0.0625
Daniel M Choi,0.0625
William Bialek,0.0625
Joshua W Shaevitz,0.0625
David J Anderson,0.25
Pietro Perona,0.25
Kristin Branson,0.04
Alice A Robie,0.04
John Bender,0.04
Pietro Per-ona,0.04
Michael H Dickinson,0.04
Yoshua Bengio,0.0625
Jérôme Louradour,0.0625
Ronan Collobert,0.0625
Jason Weston,0.0625
Christoph Dalitz,0.1111111111111111
Tilman Schramke,0.1111111111111111
Manuel Jeltsch,0.1111111111111111
Georgia Gkioxari,0.0625
Piotr Doll ´ar,0.0625
Ross Gir- shick,0.0625
Xiangyu Zhang 0005,0.0625
Jian Sun 0001,0.0625
Gady Agam,0.1111111111111111
Huizhu Luo,0.1111111111111111
Its’hak Dinstein,0.1111111111111111
Andrew M. Saxe,0.027777777777777776
Pang Wei Koh,0.027777777777777776
Zhenghao Chen,0.027777777777777776
Maneesh Bhand,0.027777777777777776
Bipin Suresh,0.027777777777777776
Andrew Y. Ng,0.027777777777777776
Prithvijit Chakrabarty,0.25
Subhransu Maji,0.25
Joe Mellor,0.0625
Jack Turner,0.0625
Amos J. Storkey,0.0625
Elliot J. Crowley,0.0625
Dmitry Ulyanov,0.1111111111111111
Victor Lempitsky,0.1111111111111111
Henry Gouk,0.0625
Eibe Frank,0.0625
Bernhard Pfahringer,0.0625
Michael J Cree,0.0625
Xiaohong Liu,0.04
Lingshi Kong,0.04
Yang Zhou,0.04
Jiying Zhao,0.04
Jun Chen,0.04
Takeru Miyato,0.0625
Toshiki Kataoka,0.0625
Masanori Koyama,0.0625
Yuichi Yoshida,0.0625
Mehdi SM Sajjadi,0.1111111111111111
Raviteja Vemulapalli,0.1111111111111111
Matthew Brown,0.1111111111111111
Martin Arjovsky,0.1111111111111111
Amar Shah,0.1111111111111111
Fuli Feng,0.0625
Xiangnan He,0.0625
Jie Tang,0.0625
Tat-Seng Chua,0.0625
Shin-ichi Maeda,0.0625
Shin Ishii,0.0625
Oleksandr Shchur,0.0625
Maximilian Mumme,0.0625
Aleksandar Bo- jchevski,0.0625
Stephan G ¨unnemann,0.0625
VCC,1.0
Ze Liu,0.015625
Yutong Lin,0.015625
Yue Cao,0.015625
Han Hu,0.015625
Yixuan Wei,0.015625
Baining Guo,0.015625
Yu-Ting Chang,0.027777777777777776
Qiaosong Wang,0.027777777777777776
Wei-Chih Hung,0.027777777777777776
Robinson Piramuthu,0.027777777777777776
Yi-Hsuan Tsai,0.027777777777777776
Jungbeom Lee,0.04
Eunji Kim,0.04
Sungmin Lee,0.04
Jangho Lee,0.04
Sungroh Yoon,0.04
Jiwoon Ahn,0.25
Suha Kwak,0.25
Jordi Pont-Tuset,0.027777777777777776
Federico Perazzi,0.027777777777777776
Sergi Caelles,0.027777777777777776
Pablo Ar- bel´aez,0.027777777777777776
Alex Sorkine-Hornung,0.027777777777777776
Luc V an Gool,0.027777777777777776
Hyojin Park,0.04
Jaeon Yoo,0.04
Seohyeong Jeong,0.04
Ganesh V enkatesh,0.04
