Full Name,Normalized Score
Christopher Choy,0.1111111111111111
JunYoung Gwak,0.1111111111111111
Silvio Savarese,0.1111111111111111
Jerone TA Andrews,0.02040816326530612
Dora Zhao,0.02040816326530612
William Thong,0.02040816326530612
Apostolos Modas,0.02040816326530612
Orestis Papakyriakopoulos,0.02040816326530612
Shruti Nagpal,0.02040816326530612
Alice Xiang,0.02040816326530612
Haiwen Feng,0.04
Timo Bolkart,0.04
Joachim Tesch,0.04
Michael J. Black,0.04
Victoria Fernández Abrevaya,0.04
Unknown,1.0
Sandhini Agarwal,0.027777777777777776
Gretchen Krueger,0.027777777777777776
Jack Clark,0.027777777777777776
Jong Wook Kim,0.027777777777777776
Miles Brundage,0.027777777777777776
William Peebles,0.25
Saining Xie,0.25
Junjie Ke,0.04
Qifei Wang,0.04
Yilin Wang,0.04
Peyman Milanfar,0.04
Feng Yang,0.04
Elad Richardson,0.02040816326530612
Or Patashnik,0.02040816326530612
Yotam Nitzan,0.02040816326530612
Yaniv Azar,0.02040816326530612
Stav Shapiro,0.02040816326530612
Daniel Cohen-Or,0.02040816326530612
Volker Blanz,0.25
Thomas Vetter,0.25
Ajay Jain,0.04
Ben Mildenhall,0.04
Jonathan T Barron,0.04
Pieter Abbeel,0.04
Steven Liu,0.027777777777777776
Xiuming Zhang,0.027777777777777776
Zhoutong Zhang,0.027777777777777776
Richard Zhang,0.027777777777777776
Jun-Y an Zhu,0.027777777777777776
Bryan Russell,0.027777777777777776
Peter Hedman,0.04
Ricardo Martin-Brualla,0.04
Pratul P Srinivasan,0.04
Jingxiang Sun,0.027777777777777776
Xuan Wang,0.027777777777777776
Yichun Shi,0.027777777777777776
Lizhen Wang,0.027777777777777776
Jue Wang,0.027777777777777776
Yebin Liu,0.027777777777777776
Francesco Croce,0.04
Maksym Andriushchenko,0.04
Naman D Singh,0.04
Nicolas Flammarion,0.04
Matthias Hein,0.04
Jamie Hayes,1.0
Yang Liu,0.012345679012345678
Jing Liu,0.012345679012345678
Kun Yang,0.012345679012345678
Bobo Ju,0.012345679012345678
Siao Liu,0.012345679012345678
Yuzheng Wang,0.012345679012345678
Dingkang Yang,0.012345679012345678
Peng Sun,0.012345679012345678
Liang Song,0.012345679012345678
Yucheng Shi,0.04
Yahong Han,0.04
Qinghua Hu,0.04
Yi Yang,0.04
Zhaoyu Chen,0.04
Bo Li,0.04
Shuang Wu,0.04
Shouhong Ding,0.04
Wenqiang Zhang,0.04
Jeremy Cohen 0001,0.1111111111111111
Elan Rosenfeld,0.1111111111111111
J. Zico Kolter,0.1111111111111111
Xiaosen Wang,0.04
Jiadong Lin,0.04
Han Hu,0.04
Jingdong Wang,0.04
Kun He,0.04
Yuyang Long,0.02040816326530612
Qilong Zhang,0.02040816326530612
Boheng Zeng,0.02040816326530612
Lianli Gao,0.02040816326530612
Xi-anglong Liu,0.02040816326530612
Jian Zhang,0.02040816326530612
Jingkuan Song,0.02040816326530612
Moustafa Alzantot,0.027777777777777776
Yash Sharma 0001,0.027777777777777776
Ahmed Elgohary,0.027777777777777776
Bo-Jhang Ho,0.027777777777777776
Mani B. Srivastava,0.027777777777777776
Kai-Wei Chang,0.027777777777777776
Nicolas Flam- marion,0.0625
Alex Bewley,0.04
Zongyuan Ge,0.04
Lionel Ott,0.04
Fabio Ramos,0.04
Ben Upcroft,0.04
Anish Athalye,0.0625
Logan Engstrom,0.0625
Andrew Ilyas,0.0625
Kevin Kwok,0.0625
Keni Bernardin,0.25
Rainer Stiefelhagen,0.25
Guillem Bras 'o,0.25
Laura Leal-Taix 'e,0.25
Yuyuan Liu,0.027777777777777776
Yu Tian,0.027777777777777776
Yuanhong Chen,0.027777777777777776
Fengbei Liu,0.027777777777777776
Vasileios Belagiannis,0.027777777777777776
Gustavo Carneiro,0.027777777777777776
Viktor Olsson,0.0625
Wilhelm Tranheden,0.0625
Juliano Pinto,0.0625
Lennart Svensson,0.0625
Yassine Ouali,0.1111111111111111
Celine Hudelot,0.1111111111111111
Myriam Tami,0.1111111111111111
Jizong Peng,0.0625
Guillermo Estrada,0.0625
Marco Pedersoli,0.0625
Christian Desrosiers,0.0625
Haoyu Xie,0.027777777777777776
Changqi Wang,0.027777777777777776
Mingkai Zheng,0.027777777777777776
Minnjng Dong,0.027777777777777776
Shan You,0.027777777777777776
Chang Xu,0.027777777777777776
Danijar Hafner,0.0625
Timothy Lillicrap,0.0625
Mohammad Norouzi,0.0625
Jimmy Ba,0.0625
Michał Kempka,0.04
Marek Wydmuch,0.04
Grzegorz Runc,0.04
Jakub Toczek,0.04
Wojciech Ja ´skowski,0.04
Alex Krizhevsky,0.25
Geoffrey Hinton,0.25
Ramanan Sekar,0.027777777777777776
Oleh Rybkin,0.027777777777777776
Kostas Daniilidis,0.027777777777777776
Deepak Pathak,0.027777777777777776
David Ha,0.25
J ¨urgen Schmidhuber,0.25
Zhuang Liu,0.02040816326530612
Tinghui Zhou,0.02040816326530612
Hung-Ju Wang,0.02040816326530612
Zhiqiang Shen,0.02040816326530612
Bingyi Kang,0.02040816326530612
Evan Shelhamer,0.02040816326530612
Trevor Darrell,0.02040816326530612
Mart ´ın Abadi,0.01
Ashish Agarwal,0.01
Paul Barham,0.01
Eugene Brevdo,0.01
Zhifeng Chen,0.01
Craig Citro,0.01
Greg S Corrado,0.01
Andy Davis,0.01
Jeffrey Dean,0.01
Matthieu Devin,0.01
Soham De,0.0625
Samuel L Smith,0.0625
Karen Simonian,0.0625
Li-Heng Chen,0.04
Christos G Bampis,0.04
Zhi Li,0.04
Lukáš Kraus,0.04
Alan C Bovik,0.04
Joel Sole,0.04
Diederik P Kingma,0.25
Max Welling,0.25
Yufei Liang,0.027777777777777776
Jiangning Zhang,0.027777777777777776
Shiwei Zhao,0.027777777777777776
Runze Wu,0.027777777777777776
Yong Liu,0.027777777777777776
Shuwen Pan,0.027777777777777776
Yapeng Teng,0.04
Haoyang Li,0.04
Fuzhen Cai,0.04
Ming Shao,0.04
Siyu Xia,0.04
Samet Akcay,0.1111111111111111
Amir Atapour-Abarghouei,0.1111111111111111
Toby P Breckon,0.1111111111111111
Paul Bergmann,0.0625
Michael Fauser,0.0625
David Sattlegger,0.0625
Carsten Steger,0.0625
Amirata Ghorbani,0.1111111111111111
Abubakar Abid,0.1111111111111111
James Zou,0.1111111111111111
David Alvarez-Melis,0.25
Tommi S Jaakkola,0.25
Ian J. Goodfellow,0.1111111111111111
Jonathon Shlens,0.1111111111111111
Christian Szegedy,0.1111111111111111
Stephen Casper,0.0625
Max Nadeau,0.0625
Dylan Hadfield-Menell,0.0625
Gabriel Kreiman,0.0625
David Bau,0.027777777777777776
Jun-Yan Zhu,0.027777777777777776
Hendrik Strobelt,0.027777777777777776
Agata Lapedriza,0.027777777777777776
Bolei Zhou,0.027777777777777776
Kaiming He,0.0625
Shaoqing Ren,0.0625
Ian J Goodfellow,0.1111111111111111
Gao Huang,0.0625
Laurens Van Der Maaten,0.0625
Kil- ian Q Weinberger,0.0625
Kai Han,0.027777777777777776
An Xiao,0.027777777777777776
Enhua Wu,0.027777777777777776
Jianyuan Guo,0.027777777777777776
Chunjing Xu,0.027777777777777776
Yunhe Wang,0.027777777777777776
Aleksander Madry,0.04
Aleksandar Makelov,0.04
Ludwig Schmidt,0.04
Dimitris Tsipras,0.04
Adrian Vladu,0.04
Dragomir Anguelov,0.02040816326530612
Dumitru Erhan,0.02040816326530612
Scott Reed,0.02040816326530612
Cheng-Yang Fu,0.02040816326530612
Alexander C Berg,0.02040816326530612
Jiaojiao Zhao,0.0625
Jungong Han,0.0625
Ling Shao,0.0625
Cees GM Snoek,0.0625
Jheng-Wei Su,0.1111111111111111
Hung-Kuo Chu,0.1111111111111111
Jia-Bin Huang,0.1111111111111111
Jason Antic,1.0
Lynton Ardizzone,0.04
Carsten L ¨uth,0.04
Jakob Kruse,0.04
Carsten Rother,0.04
Ullrich K ¨othe,0.04
Nicholas Carlini,0.25
David Wagner,0.25
Yexin Duan,0.015625
Jialin Chen,0.015625
Xingyu Zhou,0.015625
Junhua Zou,0.015625
Zhengyun He,0.015625
Jin Zhang,0.015625
Wu Zhang,0.015625
Zhisong Pan,0.015625
Chao Li,0.0625
Wen Yao,0.0625
Handing Wang,0.0625
Tingsong Jiang,0.0625
Kevin Eykholt,0.012345679012345678
Earlence Fernandes,0.012345679012345678
Amir Rahmati,0.012345679012345678
Chaowei Xiao,0.012345679012345678
Atul Prakash,0.012345679012345678
Tadayoshi Kohno,0.012345679012345678
Dawn Song,0.012345679012345678
Ranjie Duan,0.02040816326530612
Xiaofeng Mao,0.02040816326530612
A Kai Qin,0.02040816326530612
Yuefeng Chen,0.02040816326530612
Shaokai Ye,0.02040816326530612
Yuan He,0.02040816326530612
Yun Yang,0.02040816326530612
Won Jang,0.04
Dan Lim,0.04
Jaesam Yoon,0.04
Bongwan Kim,0.04
Jun- tae Kim,0.04
Rodrigo Mira,0.04
Alexandros Haliassos,0.04
Stavros Petridis,0.04
Bj¨orn W Schuller,0.04
Maja Pantic,0.04
Konstantinos V ougioukas,0.027777777777777776
Pingchuan Ma,0.027777777777777776
Bj ¨orn W Schuller,0.027777777777777776
Daniel Povey,0.005917159763313609
Arnab Ghoshal,0.005917159763313609
Gilles Boulianne,0.005917159763313609
Lukas Bur- get,0.005917159763313609
Ondrej Glembek,0.005917159763313609
Nagendra Goel,0.005917159763313609
Mirko Hannemann,0.005917159763313609
Petr Motlicek,0.005917159763313609
Yanmin Qian,0.005917159763313609
Petr Schwarz,0.005917159763313609
Jan Silovsky,0.005917159763313609
Georg Stemmer,0.005917159763313609
Karel Vesely,0.005917159763313609
KR Prajwal,0.0625
Rudrabha Mukhopadhyay,0.0625
Vinay P Nambood- iri,0.0625
CV Jawahar,0.0625
Yu Deng,0.027777777777777776
Jiaolong Yang,0.027777777777777776
Sicheng Xu,0.027777777777777776
Yunde Jia,0.027777777777777776
Xin Tong,0.027777777777777776
Gary Bradshaw,0.0625
Adrian Rosebrock,0.0625
Vicente Castella,0.0625
OpenCV team,0.0625
kairess,1.0
Kamil Deja,0.0625
Anna Kuzina,0.0625
Tomasz Trzcinski,0.0625
Jakub M. Tomczak,0.0625
Luping Liu,0.0625
Yi Ren,0.0625
Zhijie Lin,0.0625
Zhou Zhao,0.0625
Jiefeng Peng,0.027777777777777776
Jiqi Zhang,0.027777777777777776
Changlin Li,0.027777777777777776
Guangrun Wang,0.027777777777777776
Xi- aodan Liang,0.027777777777777776
Liang Lin,0.027777777777777776
Robin Rombach,0.04
Andreas Blattmann,0.04
Dominik Lorenz,0.04
Patrick Esser,0.04
Bj ¨orn Ommer,0.04
Chitwan Saharia,0.015625
William Chan,0.015625
Huiwen Chang,0.015625
Chris A. Lee,0.015625
Jonathan Ho,0.015625
Tim Salimans,0.015625
David J. Fleet,0.015625
Jae-Han Lee,0.25
Chang-Su Kim,0.25
Yunkang Cao,0.0625
Qian Wan,0.0625
Weiming Shen,0.0625
Liang Gao,0.0625
Amol Borkar,0.1111111111111111
Monson Hayes,0.1111111111111111
Mark T Smith,0.1111111111111111
Lizhe Liu,0.0625
Xiaohao Chen,0.0625
Siyu Zhu,0.0625
Ping Tan,0.0625
Annika Meyer,0.0625
Niels Ole Salscheider,0.0625
Piotr Franciszek Orzechowski,0.0625
Christoph Stiller,0.0625
Vinicius F Arruda,0.02040816326530612
Thiago M Paix ˜ao,0.02040816326530612
Rodrigo F Berriel,0.02040816326530612
Alberto F De Souza,0.02040816326530612
Claudine Badue,0.02040816326530612
Nicu Sebe,0.02040816326530612
Thiago Oliveira-Santos,0.02040816326530612
Daniel Barath,0.1111111111111111
Jiri Matas,0.1111111111111111
Jana Noskova,0.1111111111111111
Philipp Benz,0.0625
Chaoning Zhang,0.0625
Adil Karjauv,0.0625
In So Kweon,0.0625
Klim Kireev,0.1111111111111111
Jin-Ha Lee,0.0625
Muhammad Zaigham Zaheer,0.0625
Marcella Astrid,0.0625
Seung-Ik Lee,0.0625
Guangyao Chen,0.027777777777777776
Peixi Peng,0.027777777777777776
Li Ma,0.027777777777777776
Lin Du,0.027777777777777776
Yonghong Tian,0.027777777777777776
Zhe Chen,0.02040816326530612
Yuchen Duan,0.02040816326530612
Wenhai Wang,0.02040816326530612
Junjun He,0.02040816326530612
Tong Lu,0.02040816326530612
Jifeng Dai,0.02040816326530612
Yu Qiao,0.02040816326530612
Jacob Devlin,0.0625
Ming-Wei Chang,0.0625
Kenton Lee,0.0625
Kristina Toutanova,0.0625
Jie Lei 0003,0.0625
Licheng Yu,0.0625
Mohit Bansal,0.0625
Tamara L. Berg,0.0625
Mike Lewis,0.015625
Yinhan Liu,0.015625
Naman Goyal,0.015625
Marjan Ghazvinine-jad,0.015625
Abdelrahman Mohamed,0.015625
Omer Levy,0.015625
Veselin Stoy-anov,0.015625
Luke Zettlemoyer,0.015625
Haokun Liu,0.02040816326530612
Derek Tam,0.02040816326530612
Mohammed Muqeeth,0.02040816326530612
Jay Mohta,0.02040816326530612
Tenghao Huang,0.02040816326530612
Colin Raffel,0.02040816326530612
Liang-Chieh Chen,0.0625
George Papandreou,0.0625
Florian Schroff,0.0625
Hartwig Adam,0.0625
Jian Ding,0.0625
Nan Xue,0.0625
Guisong Xia,0.0625
Dengxin Dai,0.0625
Golnaz Ghiasi,0.0625
Xiuye Gu,0.0625
Yin Cui,0.0625
Tsung-Yi Lin,0.0625
Xiang Li 0041,0.04
Chengqi Lv,0.04
Gang Li,0.04
Lingfeng Yang,0.04
Jian Yang 0003,0.04
Hang Zhao,0.027777777777777776
Xavier Puig,0.027777777777777776
Sanja Fidler,0.027777777777777776
Adela Barriuso,0.027777777777777776
Fausto Milletari,0.1111111111111111
Nassir Navab,0.1111111111111111
Seyed-Ahmad Ahmadi,0.1111111111111111
Miran Heo,0.02040816326530612
Sukjun Hwang,0.02040816326530612
Jeongseok Hyun,0.02040816326530612
Hanjung Kim,0.02040816326530612
Seoung Wug Oh,0.02040816326530612
Joon-Young Lee,0.02040816326530612
Seon Joo Kim,0.02040816326530612
Fei He,0.02040816326530612
Haoyang Zhang,0.02040816326530612
Naiyu Gao,0.02040816326530612
Jian Jia,0.02040816326530612
Yanhu Shan,0.02040816326530612
Xin Zhao,0.02040816326530612
Kaiqi Huang,0.02040816326530612
Su Ho Han,0.02040816326530612
Yeonchool Park,0.02040816326530612
Hyunwoo Kim,0.02040816326530612
Min-Jung Kim,0.02040816326530612
Yuki Asano,0.0625
Mandela Patrick,0.0625
Christian Rupprecht,0.0625
Andrea Vedaldi,0.0625
Victoria Dean,0.1111111111111111
Shubham Tulsiani,0.1111111111111111
Abhinav Gupta,0.1111111111111111
Chuang Gan,0.04
Yiwei Zhang,0.04
Jiajun Wu,0.04
Boqing Gong,0.04
Joshua B Tenenbaum,0.04
Pratik Mazumder,0.0625
Pravendra Singh,0.0625
Kranti Kumar Parida,0.0625
Vinay P Namboodiri,0.0625
Otniel-Bogdan Mercea,0.0625
Thomas Hummel,0.0625
A Sophia Koepke,0.0625
Zeynep Akata,0.0625
John Smith,0.25
Jane Doe,0.25
ZongYuan Ge,0.0625
Sergey Demyanov,0.0625
Zetao Chen,0.0625
Rahil Garnavi,0.0625
Audun Jøsang,1.0
Jeffrey A Barnett,1.0
Radhakrishna Achanta,0.0625
Sheila Hemami,0.0625
Francisco Estrada,0.0625
Sabine Susstrunk,0.0625
G ¨orkem Algan,0.25
Ilkay Ulusoy,0.25
Qibin Hou,0.04
Glenn W Brier,1.0
Iasonas Kokkinos,0.04
Kevin Murphy,0.04
Alan L Yuille,0.04
M Hintermuller,0.25
Antoine Laurain,0.25
Hailin Jin,1.0
James T Kajiya,1.0
Ishit Mehta,0.1111111111111111
Manmohan Chandraker,0.1111111111111111
Ravi Ramamoorthi,0.1111111111111111
Stanley Osher,0.25
James A Sethian,0.25
Zicong Fan,0.02040816326530612
Omid Taheri,0.02040816326530612
Dimitrios Tzionas,0.02040816326530612
Muhammed Kocabas,0.02040816326530612
Manuel Kaufmann,0.02040816326530612
Otmar Hilliges,0.02040816326530612
Martin A. Fischler,0.25
Robert C. Bolles,0.25
Angel X. Chang,0.005917159763313609
Thomas A. Funkhouser,0.005917159763313609
Leonidas J. Guibas,0.005917159763313609
Pat Hanrahan,0.005917159763313609
Qi-Xing Huang,0.005917159763313609
Zimo Li,0.005917159763313609
Manolis Savva,0.005917159763313609
Shuran Song,0.005917159763313609
Hao Su 0001,0.005917159763313609
Li Yi 0001,0.005917159763313609
Fisher Yu 0001,0.005917159763313609
Blender Foundation,1.0
Dejan Azinovic,0.04
Dan B. Goldman,0.04
Matthias Nießner,0.04
Justus Thies,0.04
Yiyi Liao,0.1111111111111111
Jun Xie,0.1111111111111111
Andreas Geiger,0.1111111111111111
Lingjie Liu,0.04
Jiatao Gu,0.04
Kyaw Zaw Lin,0.04
Tat-Seng Chua,0.04
Christian Theobalt,0.04
Chongshan Lu,0.027777777777777776
Fukun Yin,0.027777777777777776
Xin Chen,0.027777777777777776
Tao Chen,0.027777777777777776
Gang Yu,0.027777777777777776
Jiayuan Fan,0.027777777777777776
Syl-vain Gelly,0.01
Ze Liu,0.015625
Yutong Lin,0.015625
Yue Cao,0.015625
Yixuan Wei,0.015625
Zheng Zhang,0.015625
Stephen Lin,0.015625
Yinpeng Chen,0.02040816326530612
Xiyang Dai,0.02040816326530612
Mengchen Liu,0.02040816326530612
Zicheng Liu,0.02040816326530612
St ´ephane d’Ascoli,0.027777777777777776
Hugo Touvron,0.027777777777777776
Matthew L Leavitt,0.027777777777777776
Ari S Morcos,0.027777777777777776
Giulio Biroli,0.027777777777777776
Levent Sagun,0.027777777777777776
Mohsen Fayyaz,0.0625
Soroush Abbasi Koohpayegani,0.0625
Farnoush Rezaei,0.0625
Sommerlade Hamed Pirsiavash,0.0625
Jie Li,0.01
Rongrong Ji,0.01
Peixian Chen,0.01
